0	0
0.00005	0.00E+00
0.000105	1.61E-14
0.000115	8.59E-15
0.000125	2.20E-14
0.000135	5.04E-14
0.000145	1.06E-13
0.000155	2.05E-13
0.00017	5.61E-13
0.00019	2.13E-12
0.00021	5.18E-12
0.00023	1.11E-11
0.00025	2.16E-11
0.00027	3.88E-11
0.00029	6.54E-11
0.00031	1.05E-10
0.00034	2.40E-10
0.00038	6.73E-10
0.000425	1.42E-09
0.000475	3.09E-09
0.000525	5.47E-09
0.000575	8.98E-09
0.000625	1.39E-08
0.000675	2.06E-08
0.000725	2.93E-08
0.000775	4.03E-08
0.000825	5.39E-08
0.000875	7.04E-08
0.00095	1.35E-07
0.00105	2.78E-07
0.00115	4.04E-07
0.00125	5.59E-07
0.00135	7.42E-07
0.00145	9.53E-07
0.00155	1.19E-06
0.0017	2.18E-06
0.0019	4.08E-06
0.0021	5.41E-06
0.0023	6.86E-06
0.0025	8.41E-06
0.0027	1.00E-05
0.0029	1.17E-05
0.0031	1.35E-05
0.0034	2.29E-05
0.0038	3.78E-05
0.00425	5.10E-05
0.00475	6.86E-05
0.00525	8.06E-05
0.00575	9.27E-05
0.00625	1.05E-04
0.00675	1.17E-04
0.00725	1.29E-04
0.00775	1.41E-04
0.00825	1.53E-04
0.00875	1.64E-04
0.0095	2.64E-04
0.0105	3.98E-04
0.0115	4.43E-04
0.0125	4.87E-04
0.0135	5.30E-04
0.0145	5.73E-04
0.0155	6.14E-04
0.017	9.82E-04
0.019	1.47E-03
0.021	1.62E-03
0.023	1.76E-03
0.025	1.91E-03
0.027	2.04E-03
0.029	2.17E-03
0.031	2.30E-03
0.034	3.63E-03
0.038	5.30E-03
0.0425	6.46E-03
0.0475	7.81E-03
0.0525	8.40E-03
0.0575	8.94E-03
0.0625	9.45E-03
0.0675	9.93E-03
0.0725	1.04E-02
0.0775	1.08E-02
0.0825	1.12E-02
0.0875	1.15E-02
0.095	1.78E-02
0.105	2.48E-02
0.115	2.58E-02
0.125	2.66E-02
0.135	2.73E-02
0.145	2.78E-02
0.155	2.81E-02
0.17	4.26E-02
0.19	5.70E-02
0.21	5.63E-02
0.23	5.49E-02
0.25	5.27E-02
0.27	4.99E-02
0.29	4.66E-02
0.31	4.29E-02
0.34	5.81E-02
0.38	5.96E-02
0.425	4.64E-02
0.475	2.55E-02
0.525	6.60E-03
0.575	2.07E-05
0.625	2.12E-05
0.675	2.17E-05
0.725	2.20E-05
0.775	2.22E-05
0.825	2.23E-05
0.875	2.23E-05
0.95	3.33E-05
1.05	4.32E-05
1.15	4.10E-05
1.25	3.79E-05
1.35	3.35E-05
1.45	2.78E-05
1.55	2.07E-05
1.7	1.90E-05
1.8101	2.00E-07
1.9101	0.00E+00
