0.19609,-0.00097191,0.058843,-0.00097193,5.8302e-05,-11.467,0.33408,-0.010483,-0.54853
0.21375,-0.0018371,0.077687,-0.001837,0.15718,-8.879,0.28321,-0.01417,-0.12644
0.2157,-0.0020337,0.081399,-0.0020337,0.14704,-2.7706,0.27741,-0.015413,-0.11729
0.21469,-0.0021818,0.081228,-0.0021819,0.1516,-2.0016,0.27425,-0.016452,-0.11537
0.21615,-0.002305,0.08319,-0.002305,0.15644,-1.8174,0.27315,-0.017455,-0.11985
0.21476,-0.0023659,0.082666,-0.002366,0.16039,-1.6789,0.27246,-0.017749,-0.12143
0.22675,-0.002804,0.076725,-0.002804,0.16063,-1.7685,0.27547,-0.021196,-0.14653
0.22656,-0.0029109,0.076895,-0.0029112,0.16271,-1.699,0.27466,-0.021969,-0.1453
0.22601,-0.0028452,0.076234,-0.0028452,0.15936,-1.3239,0.27512,-0.020994,-0.14654
0.22534,-0.0029325,0.076055,-0.0029324,0.16398,-1.2782,0.27409,-0.021386,-0.14902
0.22736,-0.0030018,0.078469,-0.0030017,0.16146,-1.357,0.27682,-0.022061,-0.15136
0.22779,-0.0028083,0.079847,-0.0028082,0.14694,-1.006,0.28832,-0.021096,-0.14396
0.22135,-0.0030541,0.077945,-0.0030542,0.15252,-2.8567,0.2767,-0.023046,-0.16328
0.2225,-0.0030553,0.079307,-0.0030555,0.1672,-1.7817,0.28804,-0.023402,-0.17125
0.2112,-0.0025953,0.070006,-0.0025952,0.16651,-3.5467,0.29324,-0.021954,-0.19708
0.21869,-0.0037371,0.080863,-0.0037373,0.14498,-1.3021,0.29033,-0.024453,-0.15485
0.22228,-0.003341,0.087919,-0.003341,0.13902,-1.5167,0.27812,-0.024637,-0.16601
0.22219,-0.0033801,0.087882,-0.0033801,0.13887,-1.5174,0.27818,-0.024882,-0.16645
0.22078,-0.0034042,0.087322,-0.0034041,0.15039,-1.3326,0.28159,-0.025543,-0.1707
0.22282,-0.0037505,0.090163,-0.0037508,0.15057,-1.3729,0.28292,-0.028371,-0.17251
0.22191,-0.0039141,0.089804,-0.0039141,0.15418,-1.4003,0.28314,-0.030042,-0.17443
0.22194,-0.0038401,0.089835,-0.0038405,0.1555,-1.3177,0.28271,-0.028381,-0.19094
0.22273,-0.0040063,0.090976,-0.0040063,0.16224,-1.1469,0.28063,-0.029937,-0.18618
0.22357,-0.0040872,0.091975,-0.0040871,0.1587,-1.2262,0.28171,-0.030424,-0.18941
0.22229,-0.0041124,0.091354,-0.0041122,0.15541,-1.2759,0.28146,-0.031017,-0.19323
0.22184,-0.0041562,0.091206,-0.004156,0.14862,-1.5441,0.29064,-0.031475,-0.20963
0.20951,-0.0040167,0.086256,-0.0040164,0.17666,-1.2094,0.27931,-0.027447,-0.17164
0.2151,-0.0041287,0.095358,-0.0041287,0.15749,-1.1583,0.28367,-0.030897,-0.20502
0.21244,-0.0041075,0.092924,-0.0041075,0.14941,-1.3455,0.29257,-0.028533,-0.18166
0.215,-0.0042229,0.096303,-0.0042228,0.14753,-1.5797,0.28758,-0.031037,-0.20743
0.21689,-0.0045496,0.098801,-0.0045496,0.14314,-1.6191,0.28688,-0.034713,-0.21889
0.28055,-0.0056767,0.17303,-0.0056769,0.030858,-0.21914,0.35008,-0.034103,-0.14248
0.19383,-0.0045459,0.11847,-0.0045459,0.11377,-33.272,0.28202,-0.03367,-0.23878
0.19686,-0.0046934,0.1218,-0.0046931,0.11886,-33.272,0.29324,-0.034715,-0.2442
0.19206,-0.004767,0.11902,-0.0047669,0.12305,-33.272,0.29467,-0.036214,-0.27859
0.1926,-0.0043348,0.1213,-0.0043346,0.11296,-33.272,0.30306,-0.032989,-0.25171
0.18854,-0.0043292,0.11874,-0.0043292,0.10997,-33.272,0.29749,-0.032562,-0.24947
0.19232,-0.0043716,0.12284,-0.0043716,0.1082,-33.272,0.29275,-0.032813,-0.22795
0.18567,-0.0043781,0.11868,-0.0043781,0.11477,-33.272,0.285,-0.032304,-0.25098
0.18849,-0.0043493,0.12172,-0.0043493,0.11818,-33.272,0.29407,-0.032175,-0.24909
0.19222,-0.0046205,0.12576,-0.0046203,0.1159,-33.272,0.29244,-0.034505,-0.24745
0.19148,-0.0049821,0.12533,-0.0049822,0.1234,-33.272,0.28851,-0.037356,-0.26476
0.18899,-0.0050433,0.12367,-0.0050423,0.11694,-33.272,0.29339,-0.037696,-0.27122
0.19339,-0.0049606,0.12843,-0.0049606,0.10421,-33.272,0.30253,-0.037525,-0.27869
