0.14092,-0.0064383,0.17301,-0.022453,0.27671,-2.12,0.20659,-0.11801,-0.0015615
0.19457,-0.012704,0.18638,-0.049524,0.15958,-2.7238,0.20642,-0.23365,-0.0026729
0.21703,-0.01492,0.2135,-0.070008,0.11402,-4.338,0.19071,-0.34274,-0.0028509
0.22107,-0.015179,0.25002,-0.08325,0.088577,-22.582,0.17895,-0.49989,-0.0029342
0.1624,-0.011649,0.19231,-0.04023,0.15658,-2.4776,0.23856,-0.19908,-0.0029267
0.20092,-0.014144,0.20648,-0.060463,0.1588,-1.6576,0.17767,-0.26357,-0.0030018
0.19472,-0.014649,0.20796,-0.061658,0.12539,-25.732,0.21307,-0.30009,-0.0032463
0.16496,-0.013109,0.16971,-0.041629,0.18501,-1.58,0.22804,-0.17263,-0.0032786
0.2343,-0.018092,0.23724,-0.099925,0.092963,-3.2826,0.16445,-0.49744,-0.0033459
0.20972,-0.015737,0.20635,-0.069452,0.13857,-1.5224,0.18633,-0.33991,-0.0033563
0.19948,-0.015815,0.16379,-0.052557,0.15115,-2.3588,0.22259,-0.22159,-0.0033725
0.23408,-0.017849,0.24033,-0.091761,0.0671,-1.6107,0.17823,-0.47196,-0.0032784
0.25203,-0.022052,0.24908,-0.13763,0.14383,-24.315,0.076813,-0.43501,-0.0035901
0.21404,-0.017047,0.1798,-0.065515,0.14475,-24.315,0.19979,-0.30088,-0.0034145
0.12846,-0.0099058,0.20936,-0.031587,0.19245,-24.315,0.24405,-0.19999,-0.0027609
0.2566,-0.023026,0.25923,-0.12497,2.8196e-08,-24.315,0.19987,-0.89683,-0.0041987
0.23439,-0.01815,0.23507,-0.096807,0.092543,-26.129,0.16628,-0.40018,-0.003527
0.17234,-0.013738,0.20167,-0.047489,0.092939,-26.129,0.27521,-0.26963,-0.0034601
0.19657,-0.015428,0.22848,-0.063956,0.075833,-26.129,0.23853,-0.41537,-0.0034714
0.18923,-0.015748,0.22149,-0.06061,0.11284,-26.129,0.21644,-0.31447,-0.0036877
0.23944,-0.021651,0.24202,-0.1111,0.085999,-26.418,0.15494,-0.67301,-0.0039316
0.23087,-0.018674,0.24348,-0.10052,0.068144,-26.418,0.18846,-0.54892,-0.0037838
0.20431,-0.016682,0.24083,-0.077326,0.056916,-26.418,0.23671,-0.46149,-0.0038263
0.23034,-0.020317,0.2126,-0.095356,0.11559,-26.418,0.16541,-0.36878,-0.00397
0.18868,-0.016981,0.18315,-0.058099,0.1012,-26.418,0.26175,-0.28744,-0.0038865
0.1706,-0.014784,0.22693,-0.053465,0.11764,-26.418,0.22995,-0.31002,-0.0038452
0.19068,-0.017344,0.21862,-0.065117,0.09459,-26.418,0.23342,-0.36997,-0.0039336
0.20803,-0.017358,0.2081,-0.073627,0.076154,-26.418,0.2451,-0.3794,-0.0038091
0.2527,-0.022844,0.26292,-0.12321,0.041827,-70.561,0.15559,-0.84648,-0.0040722
0.23312,-0.020522,0.22817,-0.10187,0.085069,-70.561,0.17683,-0.47542,-0.00398
0.22925,-0.021698,0.21493,-0.10278,0.081367,-70.561,0.19727,-0.43959,-0.0042104
0.30133,-0.019321,0.20062,-0.099145,3.143e-14,-70.561,0.12314,-0.099147,-0.0050788
0.23442,-0.022045,0.17013,-0.40221,0.098177,-70.561,0.2202,-0.11094,-0.0041953
0.24806,-0.02416,0.15491,-0.73355,0.061293,-70.561,0.24703,-0.12959,-0.0043977
0.21541,-0.020921,0.21485,-0.46642,0.089638,-70.561,0.21054,-0.088318,-0.0043406
0.24414,-0.021224,0.19294,-0.31521,0.10867,-70.561,0.17679,-0.093879,-0.0039906
0.19181,-0.01749,0.24359,-0.31762,0.097208,-70.561,0.20325,-0.061838,-0.0039281
0.23583,-0.021836,0.17078,-0.51667,0.067702,-70.561,0.24213,-0.10707,-0.0040755
0.26389,-0.025281,0.14376,-1.1003,0.036048,-70.561,0.27378,-0.17715,-0.0041655
0.25878,-0.025378,0.20466,-1.1329,4.7465e-09,-70.561,0.24386,-0.14508,-0.0041973
0.22664,-0.020086,0.19195,-0.39509,0.09067,-70.561,0.2154,-0.092127,-0.0041182
0.2186,-0.021657,0.21098,-0.36536,0.10564,-70.561,0.1897,-0.087857,-0.004449
0.26757,-0.028102,0.16634,-1.0639,0.016879,-70.561,0.26031,-0.17555,-0.0046433
0.18592,-0.018734,0.26127,-0.35038,0.076354,-70.561,0.2028,-0.060098,-0.0043345
0.20746,-0.018851,0.21229,-0.46617,0.087145,-70.561,0.22903,-0.079923,-0.0040924
0.22508,-0.022974,0.19863,-0.63214,0.06324,-70.561,0.23209,-0.1038,-0.0045125
0.23061,-0.023003,0.1946,-0.65445,0.059769,-70.561,0.23935,-0.11145,-0.0044997
0.26763,-0.028199,0.15548,-1.1827,7.4893e-07,-70.561,0.27899,-0.18532,-0.0046624
0.28147,-0.030676,0.14413,-1.1035,7.2727e-09,-70.561,0.26931,-0.20211,-0.0047356
0.24092,-0.024466,0.17387,-0.56539,0.089549,-70.561,0.21518,-0.11815,-0.0045144
0.22183,-0.021685,0.23882,-0.43126,0.064968,-70.561,0.19632,-0.08668,-0.0044838
0.2434,-0.026447,0.18072,-0.60211,0.084616,-70.561,0.20561,-0.12169,-0.0046842
0.21726,-0.020741,0.17725,-0.62099,0.077906,-70.561,0.25773,-0.10285,-0.0042539
0.24418,-0.024501,0.20415,-0.62315,0.041682,-70.561,0.22594,-0.12387,-0.0046073
0.21243,-0.021837,0.23896,-0.39074,0.079422,-70.561,0.19162,-0.081501,-0.0045961
0.22309,-0.022278,0.19189,-0.44972,0.096552,-70.561,0.21507,-0.096051,-0.0045472
0.24965,-0.023535,0.15529,-0.91556,0.042726,-70.561,0.27261,-0.13956,-0.0044755
0.26029,-0.027771,0.18013,-0.76263,0.04378,-70.561,0.22249,-0.14468,-0.0047826
0.25443,-0.027024,0.19876,-0.91235,0.02127,-70.561,0.23646,-0.14416,-0.0046532
0.24611,-0.028071,0.19869,-0.52658,0.073825,-70.561,0.19337,-0.11947,-0.0051029
0.19963,-0.019899,0.23841,-0.40263,0.07447,-70.561,0.22153,-0.076217,-0.0046017
0.24014,-0.026071,0.22591,-0.80215,0.026498,-70.561,0.22421,-0.12624,-0.0048198
0.23115,-0.024213,0.20727,-0.69325,0.036768,-70.561,0.24909,-0.11067,-0.0048741
0.20457,-0.020159,0.25843,-0.47354,0.061045,-70.561,0.21122,-0.080065,-0.0045237
0.21289,-0.020443,0.22885,-0.39835,0.076766,-70.561,0.20805,-0.083137,-0.0045784
0.25867,-0.02635,0.1638,-0.94661,0.029042,-70.561,0.25947,-0.15224,-0.0047528
0.25229,-0.026757,0.2006,-0.65223,0.057894,-70.561,0.20563,-0.13117,-0.0047777
0.21178,-0.022196,0.19031,-0.44962,0.10629,-70.561,0.21695,-0.088113,-0.0047031
0.17666,-0.018147,0.27768,-0.42238,0.063512,-70.561,0.21907,-0.062724,-0.0045088
0.2667,-0.027763,0.13562,-0.54091,0.083372,-70.561,0.22497,-0.16607,-0.0046806
0.27045,-0.028885,0.17379,-0.66972,0.044552,-70.561,0.21846,-0.16308,-0.0048064
0.19009,-0.019814,0.24455,-0.41992,0.090868,-70.561,0.21126,-0.072946,-0.0045244
0.25538,-0.028515,0.18797,-1.3027,1.1627e-10,-70.561,0.26635,-0.16546,-0.005013
0.27405,-0.032106,0.1997,-1.2213,1.2091e-08,-70.561,0.23094,-0.19759,-0.0050991
0.20123,-0.021746,0.24286,-0.39036,0.077675,-70.561,0.19938,-0.074239,-0.0048362
0.22647,-0.023363,0.21878,-0.68308,0.041221,-70.561,0.23603,-0.10773,-0.0047702
0.18356,-0.019056,0.27991,-0.31227,0.099736,-70.561,0.1733,-0.060216,-0.004759
0.23485,-0.024319,0.17053,-0.57165,0.089847,-70.561,0.2298,-0.11853,-0.0047783
0.24681,-0.028523,0.14332,-0.66983,0.081437,-70.561,0.24794,-0.15204,-0.005531
0.23013,-0.027457,0.24512,-0.70463,0.029784,-70.561,0.21433,-0.11434,-0.0054352
0.24184,-0.026268,0.17906,-0.59904,0.070375,-70.561,0.22708,-0.13318,-0.0051171
0.21317,-0.023239,0.23389,-0.55442,0.05834,-70.561,0.22542,-0.093884,-0.0052586
0.25264,-0.026577,0.18432,-0.87408,0.014689,-70.561,0.26071,-0.15457,-0.005016
0.2117,-0.0252,0.21658,-0.44264,0.10095,-70.561,0.20464,-0.092999,-0.0056316
0.26342,-0.029134,0.14325,-0.63948,0.075407,-70.561,0.2255,-0.15288,-0.0050253
0.19529,-0.022431,0.24636,-0.38637,0.086543,-70.561,0.19657,-0.073291,-0.0049396
0.19654,-0.021837,0.25382,-0.4762,0.066956,-70.561,0.2092,-0.076114,-0.0049953
0.20817,-0.0234,0.21671,-0.3297,0.12492,-70.561,0.17825,-0.084529,-0.0051703
0.26667,-0.031014,0.1534,-0.99406,0.03431,-70.561,0.24921,-0.17453,-0.005244
0.20483,-0.024599,0.25213,-0.38986,0.081549,-70.561,0.18258,-0.081858,-0.0053096
0.22649,-0.026138,0.20994,-0.57164,0.063617,-70.561,0.2214,-0.11721,-0.0054578
0.24627,-0.028302,0.17601,-0.68004,0.061837,-70.561,0.23343,-0.14171,-0.0053865
0.25309,-0.031974,0.2413,-1.1106,4.2576e-09,-70.561,0.22712,-0.15916,-0.0059331
0.26336,-0.032389,0.218,-0.94189,2.3755e-09,-70.561,0.2276,-0.16032,-0.0058111
0.22216,-0.025677,0.22722,-0.4952,0.08214,-70.561,0.1922,-0.09958,-0.005346
0.22159,-0.023431,0.22115,-0.50674,0.065894,-70.561,0.21753,-0.10197,-0.0051872
0.26327,-0.032049,0.14683,-0.92212,0.060044,-70.561,0.23987,-0.1761,-0.005581
0.26145,-0.033535,0.23748,-0.82285,1.3457e-08,-70.561,0.20856,-0.15307,-0.00618
0.20636,-0.024007,0.25482,-0.5214,0.055662,-70.561,0.21074,-0.086365,-0.0054681
0.24955,-0.031261,0.18126,-0.67142,0.064686,-70.561,0.21241,-0.14033,-0.0056958
0.21971,-0.026147,0.22447,-0.48606,0.085739,-70.561,0.1948,-0.099245,-0.0057386
0.22826,-0.028439,0.20111,-0.66849,0.04814,-70.561,0.23709,-0.13016,-0.0058171
0.24451,-0.028544,0.20688,-0.42025,0.086768,-70.561,0.17892,-0.12071,-0.0055754
0.2091,-0.025647,0.22122,-0.39164,0.10539,-70.561,0.18669,-0.092735,-0.0057943
0.23453,-0.028468,0.20748,-0.6063,0.059402,-70.561,0.21539,-0.12186,-0.0058277
0.20484,-0.025101,0.24281,-0.40037,0.079963,-70.561,0.1948,-0.08835,-0.0056228
0.21849,-0.028983,0.22095,-0.64697,0.05796,-70.561,0.22097,-0.11174,-0.0061855
0.2546,-0.032927,0.19123,-0.89614,0.027295,-70.561,0.23206,-0.16534,-0.0060701
0.22131,-0.028785,0.2006,-0.60684,0.068183,-70.561,0.23675,-0.11567,-0.006505
0.21969,-0.028515,0.21298,-0.52453,0.077357,-70.561,0.22261,-0.11232,-0.0066363
0.26028,-0.032849,0.1962,-0.97319,0.0098206,-70.561,0.24171,-0.17395,-0.0060678
0.22331,-0.029032,0.26572,-0.92679,9.7547e-09,-70.561,0.25115,-0.12784,-0.0069233
0.28938,-0.039336,0.12657,-0.97952,6.4774e-08,-70.561,0.26166,-0.21581,-0.0075534
0.25407,-0.034267,0.20179,-1.0417,0.00016856,-70.561,0.26032,-0.1686,-0.0074799
0.18965,-0.02484,0.25671,-0.47197,0.062653,-70.561,0.21498,-0.085376,-0.0060541
0.23716,-0.031895,0.19122,-1.3706,1.024e-08,-70.561,0.28043,-0.16899,-0.006492
0.25367,-0.036231,0.18437,-1.3495,1.6676e-09,-70.561,0.27544,-0.18751,-0.0072492
0.25029,-0.032103,0.1733,-0.98706,0.043811,-70.561,0.24387,-0.16642,-0.0063408
0.24234,-0.032766,0.18986,-0.64778,0.062171,-70.561,0.23174,-0.14886,-0.00713
0.26214,-0.039159,0.17892,-0.88948,0.05035,-70.561,0.22344,-0.19227,-0.0077165
0.24511,-0.032087,0.16359,-0.56569,0.080727,-70.561,0.22327,-0.14848,-0.0064025
0.22615,-0.034552,0.20284,-0.47595,0.092897,-70.561,0.19245,-0.12668,-0.0073724
0.27659,-0.040077,0.18614,-1.3749,4.742e-09,-70.561,0.23514,-0.22475,-0.0070582
0.24912,-0.03429,0.14656,-0.77734,0.073795,-70.561,0.24246,-0.17432,-0.0069028
0.22753,-0.037389,0.21607,-0.53309,0.094899,-70.561,0.19348,-0.13876,-0.0086809
0.22417,-0.035301,0.25414,-0.89432,0.035696,-70.561,0.24612,-0.16365,-0.0089579
0.22444,-0.029963,0.2298,-0.74402,0.024109,-70.561,0.23912,-0.1264,-0.0068097
0.18416,-0.027406,0.23394,-0.43779,0.092856,-70.561,0.21136,-0.088204,-0.0067581
0.25745,-0.034408,0.14868,-1.026,0.062431,-70.561,0.23962,-0.18327,-0.0059465
0.24784,-0.038875,0.15142,-0.7891,0.073933,-70.561,0.23545,-0.18558,-0.0080279
0.27786,-0.04138,0.16393,-0.68297,1.0139e-09,-70.561,0.21258,-0.16161,-0.0093686
0.22549,-0.037026,0.1941,-0.68695,0.076431,-70.561,0.22343,-0.15103,-0.0083439
0.23323,-0.035601,0.1699,-0.72972,0.083443,-70.561,0.22702,-0.15725,-0.0074583
0.24817,-0.042737,0.21521,-1.1644,8.1287e-05,-70.561,0.2448,-0.19065,-0.009138
0.25386,-0.037635,0.2279,-0.95624,7.273e-09,-70.561,0.22062,-0.17254,-0.0072108
0.21212,-0.033294,0.26303,-0.8165,5.9566e-09,-70.561,0.2451,-0.13071,-0.0083329
0.28861,-0.046706,9.4878e-07,-0.80906,0.12074,-70.561,0.28989,-0.31559,-0.0081067
