0.72189,-0.0338,-0.0010113
0.68205,-0.044472,-0.0019072
0.67687,-0.047308,-0.0021082
0.67776,-0.051033,-0.0022627
0.67481,-0.053801,-0.0023879
0.6768,-0.05457,-0.0024511
0.67126,-0.063977,-0.0029006
0.67103,-0.066133,-0.0030122
0.67144,-0.063833,-0.0029474
0.67169,-0.065887,-0.0030406
0.66867,-0.06491,-0.0031043
0.66767,-0.05877,-0.002902
0.6753,-0.069394,-0.0031614
0.67301,-0.068046,-0.0031603
0.69526,-0.067128,-0.002687
0.66927,-0.069298,-0.0038964
0.66503,-0.070566,-0.00345
0.66465,-0.071775,-0.0034933
0.66735,-0.07255,-0.0035154
0.66324,-0.077634,-0.0038665
0.66505,-0.082024,-0.0040332
0.66273,-0.081256,-0.0039684
0.66194,-0.083909,-0.004133
0.66009,-0.084494,-0.0042157
0.66228,-0.08675,-0.0042414
0.66324,-0.084899,-0.0042843
0.67491,-0.081886,-0.0041815
0.66447,-0.087875,-0.0042646
0.66691,-0.078178,-0.0042603
0.66306,-0.086718,-0.0043651
0.66049,-0.094701,-0.0046898
0.5311,-0.051883,-0.0057472
0.66299,-0.094643,-0.0046926
0.65693,-0.092335,-0.0048394
0.66444,-0.099198,-0.0049202
0.66205,-0.086439,-0.0044701
0.66793,-0.087835,-0.0044725
0.66099,-0.086782,-0.0045068
0.6693,-0.09436,-0.0045343
0.66418,-0.088664,-0.0044967
0.65767,-0.092608,-0.004764
0.65899,-0.10202,-0.0051366
0.66297,-0.10134,-0.0052035
0.65474,-0.095617,-0.005107
0.66366,-0.09756,-0.0048627
0.65806,-0.10241,-0.0052541
0.66141,-0.10369,-0.0052731
0.65502,-0.10059,-0.0052465
0.65474,-0.097874,-0.005243
0.66176,-0.10498,-0.0052757
0.65449,-0.10213,-0.0053423
0.66157,-0.10829,-0.00546
0.66439,-0.10374,-0.0051176
0.65633,-0.10564,-0.0054971
0.65727,-0.10587,-0.0055432
0.66152,-0.10639,-0.0055005
0.65516,-0.10533,-0.0054724
0.65521,-0.10767,-0.0057064
0.65745,-0.11069,-0.005644
0.66187,-0.11234,-0.0061101
0.66306,-0.10781,-0.0058283
0.65928,-0.11704,-0.0059436
0.66833,-0.10733,-0.0060162
0.65981,-0.11682,-0.0058698
0.65214,-0.11187,-0.0059437
0.65431,-0.11068,-0.0059468
0.65923,-0.11836,-0.0060572
0.65766,-0.1166,-0.0060915
0.66196,-0.11404,-0.005911
0.65866,-0.11545,-0.0059082
0.65524,-0.11783,-0.0061762
0.66324,-0.12493,-0.0061669
0.65564,-0.12599,-0.0065724
0.65944,-0.12898,-0.0065472
0.64931,-0.12115,-0.0065827
0.65638,-0.12348,-0.0064772
0.65472,-0.13122,-0.0066604
0.65886,-0.12771,-0.0065134
0.66254,-0.13588,-0.0074458
0.66106,-0.13671,-0.0074118
0.65305,-0.13633,-0.0071071
0.65832,-0.13388,-0.0073937
0.65162,-0.12824,-0.0068785
0.66943,-0.13925,-0.0078243
0.6536,-0.1277,-0.0068724
0.65499,-0.13272,-0.0070557
0.65112,-0.13564,-0.007207
0.6547,-0.14364,-0.0074897
0.65271,-0.13564,-0.0073413
0.65323,-0.14456,-0.007773
0.65569,-0.14886,-0.0079894
0.65359,-0.14805,-0.007903
0.66721,-0.15636,-0.0084793
0.65911,-0.14234,-0.0082036
0.65455,-0.15295,-0.0080386
0.65163,-0.14571,-0.0078601
0.65527,-0.15186,-0.0081335
0.65965,-0.15627,-0.0093159
0.65152,-0.16012,-0.0088408
0.65092,-0.16104,-0.008839
0.64876,-0.17276,-0.0094047
0.64896,-0.17049,-0.0093125
0.65267,-0.16179,-0.0089174
0.6454,-0.17707,-0.0095701
0.64769,-0.17011,-0.0094775
0.64952,-0.16873,-0.0092778
0.65167,-0.17857,-0.010118
0.64527,-0.17822,-0.009876
0.66093,-0.1746,-0.010641
0.66232,-0.18372,-0.011111
0.648,-0.17876,-0.010075
0.6705,-0.19267,-0.01169
0.62683,-0.1703,-0.012428
0.64798,-0.19862,-0.013005
0.64471,-0.19364,-0.010867
0.64189,-0.20653,-0.011569
0.65563,-0.20625,-0.012695
0.64357,-0.20534,-0.011478
0.65679,-0.21534,-0.013143
0.65487,-0.23952,-0.014523
0.64451,-0.21606,-0.012348
0.64939,-0.2401,-0.014371
0.64274,-0.23449,-0.01365
0.64278,-0.24112,-0.013775
0.66561,-0.2763,-0.017444
0.68469,-0.3047,-0.018363
0.63853,-0.23789,-0.014159
0.64396,-0.24478,-0.014122
0.65107,-0.23556,-0.012238
0.63987,-0.27994,-0.016763
0.58196,-0.22382,-0.019464
0.64623,-0.30399,-0.018241
0.64134,-0.30142,-0.017045
0.64191,-0.3138,-0.020429
0.63541,-0.28245,-0.016391
0.63656,-0.3191,-0.020267
0.63976,-0.32271,-0.019039
0.63889,-0.3679,-0.023742
0.63342,-0.36378,-0.021644
0.63309,-0.3338,-0.020913
0.63349,-0.35102,-0.02086
0.63627,-0.37016,-0.023272
0.63185,-0.37089,-0.023085
0.63473,-0.36174,-0.023255
0.63566,-0.39031,-0.025413
0.63581,-0.40424,-0.026929
0.6381,-0.41207,-0.027749
0.63175,-0.39597,-0.025515
0.63405,-0.40196,-0.026806
0.63268,-0.36768,-0.021526
0.63485,-0.4315,-0.027654
0.68888,-0.53121,-0.033653
0.61557,-0.39788,-0.030678
0.63037,-0.42026,-0.025377
0.62752,-0.40389,-0.024894
0.62963,-0.45399,-0.02814
0.62881,-0.45079,-0.028788
0.61306,-0.45435,-0.034549
0.63009,-0.46798,-0.028814
0.62547,-0.49112,-0.034177
0.62598,-0.56614,-0.038767
0.56943,-0.52335,-0.047854
0.61906,-0.60894,-0.040056
0.627,-0.62203,-0.043639
0.62364,-0.61281,-0.045465
0.62099,-0.59295,-0.040404
0.62178,-0.59342,-0.037842
0.60595,-0.63169,-0.050941
0.6196,-0.71929,-0.054651
0.62635,-0.70993,-0.050264
0.62061,-0.7742,-0.057011
0.64641,-0.91202,-0.06937
0.55527,-0.72185,-0.067664
0.6096,-0.82853,-0.059629
0.62579,-0.96699,-0.075016
0.65146,-1.1003,-0.084515
0.60302,-1.0067,-0.072908
0.62323,-1.1766,-0.095191
0.61159,-1.1695,-0.089599
0.58451,-1.2903,-0.10847
0.59193,-1.2608,-0.1043
0.63849,-1.4516,-0.11404
0.54732,-1.1875,-0.11356
0.5997,-1.3024,-0.10414
0.63044,-1.579,-0.13313
0.54722,-1.4031,-0.13427
0.49938,-1.3157,-0.14561
0.60574,-1.7018,-0.14
0.52446,-1.5214,-0.1578
0.58508,-1.6722,-0.14705
0.58733,-1.7028,-0.14626
0.59051,-1.9279,-0.17078
0.6,-1.9496,-0.16922
0.58034,-1.9738,-0.17198
0.60818,-2.1871,-0.19369
0.5807,-2.0754,-0.18101
0.54144,-2.0695,-0.19959
0.62999,-2.4919,-0.2161
0.58681,-2.1229,-0.18519
0.52877,-2.0822,-0.21097
0.54171,-2.1336,-0.2081
0.63349,-2.7035,-0.22755
0.54,-2.1246,-0.20903
0.58616,-2.4075,-0.21831
0.51338,-2.1443,-0.22759
0.55631,-2.4883,-0.22895
0.55654,-2.4164,-0.22825
0.56104,-2.4584,-0.23004
0.51806,-2.4165,-0.25031
0.53048,-2.4587,-0.24534
0.51427,-2.4746,-0.25817
0.49643,-2.3167,-0.25672
0.5096,-2.6294,-0.27277
0.56338,-3.0026,-0.27903
0.61733,-3.2871,-0.29518
0.56481,-2.9636,-0.27044
0.59291,-2.8846,-0.26295
0.57111,-2.9136,-0.26357
0.50585,-2.7503,-0.30081
0.53031,-2.8678,-0.29383
0.52958,-2.9056,-0.29177
0.56915,-3.09,-0.2814
0.59519,-3.2749,-0.31351
0.50471,-2.9106,-0.31543
0.56182,-3.5177,-0.3248
0.60346,-3.8282,-0.3606
0.49817,-3.1393,-0.35177
0.56225,-3.508,-0.33503
0.49089,-3.5541,-0.38566
0.60021,-4.2527,-0.39999
0.55867,-4.042,-0.38827
0.48528,-3.7096,-0.41543
0.54039,-4.0331,-0.40061
0.51918,-4.0973,-0.41189
0.48478,-3.8408,-0.43818
0.55136,-4.2371,-0.41232
0.55763,-4.2006,-0.40883
0.54971,-4.3539,-0.42904
0.55026,-4.2216,-0.42031
0.48007,-4.2258,-0.47033
0.46059,-4.5299,-0.51633
0.45934,-4.5686,-0.52336
0.4758,-4.3214,-0.49858
0.55969,-5.1177,-0.51772
0.45428,-4.7863,-0.55754
0.47204,-4.8749,-0.55654
0.464,-5.1764,-0.59986
0.52143,-5.4649,-0.56967
0.50809,-5.8701,-0.61293
0.58043,-6.9132,-0.69221
0.5868,-7.3318,-0.73263
0.45173,-6.4038,-0.75075
0.50954,-7.0168,-0.73012
0.44887,-6.5543,-0.79099
0.45357,-6.5811,-0.79956
0.49927,-7.604,-0.7888
0.50481,-7.879,-0.84071
0.50096,-7.9847,-0.84822
0.43627,-8.6565,-1.0223
0.43611,-8.8486,-1.0641
0.53297,-9.7294,-1.0497
0.43718,-11.037,-1.3926
0.42473,-12.869,-1.6005
0.42101,-16.149,-2.0858
0.41397,-16.415,-2.1312
0.40914,-16.863,-2.1621
0.40384,-19.741,-2.5518
0.39457,-20.927,-2.6705
0.39177,-22.962,-2.9077
0.39452,-22.232,-2.9215
