0.29916,-1.7451,0.24892,-0.079691,0.22714,-0.0016767,-0.010859
0.21943,-1.4101,0.26741,-0.11151,0.26552,-0.0027516,-0.016358
0.2219,-1.0551,0.26809,-0.10342,0.26923,-0.0028805,-0.01651
0.23287,-0.9654,0.27414,-0.096402,0.26387,-0.0029542,-0.015857
0.1944,-1.5934,0.28391,-0.12638,0.27338,-0.0030784,-0.0183
0.23921,-0.96968,0.26155,-0.098498,0.2663,-0.0030759,-0.016861
0.21012,-1.2804,0.27609,-0.12097,0.27314,-0.0033518,-0.018858
0.2118,-1.2976,0.27538,-0.12105,0.27306,-0.0034328,-0.019272
0.21652,-1.0371,0.27033,-0.1164,0.27141,-0.003349,-0.018497
0.25741,-0.82464,0.24215,-0.099895,0.26808,-0.0034312,-0.018031
0.18552,-1.6305,0.27437,-0.14199,0.2775,-0.003487,-0.020755
0.22561,-0.69236,0.26082,-0.09672,0.27725,-0.0032543,-0.01749
0.18034,-2.2496,0.29178,-0.14982,0.27304,-0.0035371,-0.021252
0.20604,-1.6917,0.25817,-0.14211,0.27284,-0.0035054,-0.021091
0.21098,-3.1569,0.27078,-0.15322,0.25542,-0.002958,-0.019422
0.21073,-0.84307,0.26326,-0.11379,0.27698,-0.0041266,-0.021345
0.18695,-1.1425,0.29093,-0.1257,0.2746,-0.0035512,-0.019209
0.17761,-1.0792,0.28033,-0.14645,0.28221,-0.0036419,-0.021347
0.267,-0.7181,0.2385,-0.086885,0.27201,-0.003567,-0.018268
0.20787,-1.1515,0.26456,-0.12261,0.27964,-0.0038537,-0.021693
0.21937,-1.1951,0.26085,-0.12012,0.27632,-0.0039196,-0.021611
0.22175,-0.93495,0.26595,-0.11702,0.27402,-0.0038332,-0.019815
0.25858,-0.68541,0.2516,-0.094348,0.27253,-0.0039323,-0.019027
0.18105,-1.5774,0.28169,-0.14506,0.28303,-0.004035,-0.022816
0.17159,-1.307,0.28507,-0.16243,0.28316,-0.0040396,-0.023625
0.20478,-1.2625,0.25433,-0.13838,0.28216,-0.0040731,-0.023618
0.23683,-0.90356,0.24892,-0.11352,0.27342,-0.0040206,-0.021668
0.25033,-0.7152,0.24241,-0.1083,0.27398,-0.003914,-0.020368
0.19878,-1.0364,0.27602,-0.11573,0.27877,-0.0039915,-0.021039
0.20821,-1.0375,0.26858,-0.12605,0.27813,-0.003991,-0.02136
0.20249,-1.0198,0.26931,-0.14045,0.28152,-0.004253,-0.023481
0.1114,-0.11543,0.15703,-0.11801,0.41098,-0.0053446,-0.024919
0.17589,-1.3619,0.29301,-0.1534,0.28034,-0.0042258,-0.023583
0.20136,-1.1164,0.26511,-0.13322,0.28514,-0.0043609,-0.023468
0.23966,-0.97471,0.2439,-0.12529,0.27643,-0.0044092,-0.023557
0.16125,-1.6324,0.28702,-0.16036,0.28224,-0.0040325,-0.023365
0.20421,-1.0033,0.26048,-0.13588,0.27875,-0.0040532,-0.023224
0.19917,-0.95551,0.27247,-0.12387,0.28386,-0.0040776,-0.022346
0.18194,-1.2914,0.27945,-0.1694,0.27725,-0.0041081,-0.024064
0.229,-0.97944,0.25246,-0.11551,0.27836,-0.0040521,-0.021508
0.19655,-1.0716,0.27225,-0.13384,0.28246,-0.0041854,-0.022483
0.18844,-1.3489,0.27227,-0.15994,0.28411,-0.0045369,-0.025507
0.18664,-1.1295,0.26489,-0.16758,0.28426,-0.0045883,-0.026865
0.22075,-0.80515,0.22505,-0.13792,0.29056,-0.0044914,-0.025822
0.2408,-0.95121,0.24801,-0.11317,0.27601,-0.0042105,-0.022382
0.23589,-0.96643,0.24672,-0.11805,0.28308,-0.0045363,-0.023912
0.22983,-0.9796,0.25367,-0.12494,0.27885,-0.0045374,-0.024017
0.17337,-1.0523,0.27759,-0.1641,0.28893,-0.0045594,-0.025763
0.25236,-0.62939,0.23277,-0.10398,0.28372,-0.0045065,-0.022905
0.21611,-1.1785,0.25091,-0.1443,0.28087,-0.0045168,-0.025198
0.24216,-0.74345,0.22703,-0.12219,0.28525,-0.0045591,-0.024292
0.22402,-1.1477,0.23966,-0.14416,0.28377,-0.0046581,-0.026583
0.22568,-1.0789,0.27426,-0.11765,0.27399,-0.0042987,-0.021984
