0.27185,-33.581,0.26466,-0.094696,0.22925,-0.001686,-0.011423
0.17672,-33.581,0.29154,-0.14188,0.26926,-0.002774,-0.017607
0.15767,-33.581,0.30411,-0.14608,0.27475,-0.0029142,-0.018432
0.16137,-33.581,0.31403,-0.13967,0.27038,-0.0029944,-0.018022
0.1617,-33.581,0.3028,-0.15001,0.27617,-0.0030966,-0.019329
0.1604,-33.581,0.30281,-0.1528,0.2737,-0.0031238,-0.019531
0.15946,-33.581,0.30403,-0.1584,0.27789,-0.0033847,-0.020655
0.16183,-33.581,0.3037,-0.15706,0.27732,-0.0034627,-0.02097
0.14773,-33.581,0.31306,-0.16275,0.27668,-0.0033852,-0.020467
0.14285,-33.581,0.30691,-0.18696,0.27833,-0.0035038,-0.021885
0.15284,-33.581,0.29455,-0.16791,0.27988,-0.0035041,-0.021726
0.11391,-33.581,0.32582,-0.16725,0.28632,-0.0033137,-0.020839
0.16474,-33.581,0.3017,-0.1615,0.27411,-0.003545,-0.021713
0.17145,-33.581,0.27892,-0.17216,0.27543,-0.0035246,-0.022179
0.2038,-33.581,0.27562,-0.15905,0.25584,-0.002961,-0.019594
0.11588,-33.581,0.31357,-0.18541,0.28584,-0.0041983,-0.024979
0.13359,-33.581,0.32397,-0.161,0.279,-0.0035824,-0.020795
0.11406,-33.581,0.32347,-0.19375,0.28642,-0.0036732,-0.023062
0.12895,-33.581,0.30112,-0.19976,0.28586,-0.0036675,-0.024081
0.14353,-33.581,0.29497,-0.17753,0.28582,-0.0039017,-0.024502
0.15868,-33.581,0.29086,-0.16933,0.28183,-0.0039628,-0.024129
0.13638,-33.581,0.31709,-0.17785,0.28129,-0.0038879,-0.022624
0.12088,-33.581,0.32268,-0.1941,0.28601,-0.004036,-0.024606
0.14725,-33.581,0.30126,-0.1721,0.28574,-0.0040564,-0.024034
0.12257,-33.581,0.31821,-0.2016,0.28634,-0.0040655,-0.02507
0.14315,-33.581,0.28578,-0.19782,0.28778,-0.0041197,-0.026285
0.13291,-33.581,0.30053,-0.20423,0.28344,-0.0041034,-0.026196
0.11777,-33.581,0.32442,-0.20519,0.28391,-0.0039916,-0.024619
0.1323,-33.581,0.30731,-0.16586,0.28569,-0.0040455,-0.023882
0.1354,-33.581,0.31057,-0.18164,0.28443,-0.0040407,-0.023986
0.12443,-33.581,0.31851,-0.20162,0.28705,-0.0042993,-0.026118
1.0847e-13,-33.581,0.30149,-0.10561,0.3991,-0.0052724,-0.022023
0.1313,-33.581,0.32132,-0.18745,0.28358,-0.0042529,-0.025073
0.13389,-33.581,0.30187,-0.18954,0.29106,-0.0044106,-0.026217
0.13926,-33.581,0.29865,-0.21665,0.28508,-0.0044854,-0.02781
0.13124,-33.581,0.30656,-0.18435,0.28429,-0.004049,-0.024254
0.12441,-33.581,0.30832,-0.20175,0.28466,-0.0041021,-0.026001
0.12277,-33.581,0.31471,-0.18083,0.29,-0.0041265,-0.025234
0.1272,-33.581,0.31911,-0.21288,0.28022,-0.0041331,-0.025445
0.13855,-33.581,0.29666,-0.19379,0.28747,-0.0041256,-0.025507
0.12923,-33.581,0.31206,-0.18583,0.28798,-0.0042302,-0.024886
0.13555,-33.581,0.30482,-0.20675,0.2881,-0.0045724,-0.027481
0.11612,-33.581,0.31366,-0.22779,0.28812,-0.0046236,-0.028954
0.10021,-33.581,0.30528,-0.24577,0.29743,-0.0045519,-0.02948
0.14091,-33.581,0.2944,-0.20332,0.28554,-0.0042907,-0.027076
0.13819,-33.581,0.2915,-0.2089,0.29238,-0.0046181,-0.028811
0.1367,-33.581,0.30234,-0.20586,0.28687,-0.0046087,-0.02814
0.1021,-33.581,0.32645,-0.22145,0.29335,-0.0045986,-0.027936
0.089475,-33.581,0.32454,-0.23518,0.29611,-0.0046134,-0.029219
0.14396,-33.581,0.29302,-0.21085,0.2864,-0.0045665,-0.028031
0.1055,-33.581,0.31324,-0.23798,0.29438,-0.0046394,-0.028914
0.14248,-33.581,0.28513,-0.2266,0.28997,-0.0047157,-0.030089
0.15298,-33.581,0.3083,-0.17408,0.28144,-0.0043612,-0.025476
0.11029,-33.581,0.31724,-0.22819,0.29155,-0.0046757,-0.02849
0.11228,-33.581,0.31105,-0.23296,0.29306,-0.004742,-0.029404
0.13944,-33.581,0.29833,-0.20486,0.28675,-0.0046782,-0.028266
0.13128,-33.581,0.31257,-0.19029,0.28791,-0.0045633,-0.026321
0.11963,-33.581,0.29587,-0.23462,0.29556,-0.0047932,-0.030266
0.1259,-33.581,0.29925,-0.22651,0.29211,-0.0046741,-0.029659
0.11951,-33.581,0.29708,-0.24643,0.2926,-0.0051367,-0.032269
0.11286,-33.581,0.31268,-0.22472,0.28904,-0.0048253,-0.029725
0.1271,-33.581,0.29812,-0.2445,0.29125,-0.0048948,-0.030971
0.12341,-33.581,0.30685,-0.21041,0.28632,-0.0049747,-0.029936
0.10814,-33.581,0.3147,-0.26265,0.28991,-0.0047773,-0.030525
0.11369,-33.581,0.31389,-0.2186,0.29404,-0.0047774,-0.028401
0.12093,-33.581,0.30825,-0.20949,0.29226,-0.0047813,-0.028387
0.12366,-33.581,0.29764,-0.25019,0.2902,-0.0048416,-0.030742
0.14896,-33.581,0.28192,-0.20687,0.29059,-0.0048609,-0.029775
0.09755,-33.581,0.31341,-0.28076,0.2926,-0.0047867,-0.031332
0.11645,-33.581,0.31289,-0.23117,0.28928,-0.0046711,-0.02877
0.1009,-33.581,0.31346,-0.2538,0.29353,-0.0048026,-0.030596
0.12699,-33.581,0.30074,-0.25019,0.28756,-0.0047671,-0.030903
0.1331,-33.581,0.30491,-0.21102,0.29064,-0.0050078,-0.029745
0.12627,-33.581,0.29562,-0.26194,0.29019,-0.0050165,-0.031899
0.1062,-33.581,0.30025,-0.25044,0.2996,-0.0050436,-0.031876
0.12661,-33.581,0.2998,-0.22667,0.29252,-0.0049223,-0.030241
0.11591,-33.581,0.32167,-0.24199,0.28892,-0.0050146,-0.029214
0.14388,-33.581,0.29859,-0.20906,0.28639,-0.0049034,-0.029173
0.13315,-33.581,0.31207,-0.22121,0.28447,-0.0055698,-0.031204
0.1113,-33.581,0.29967,-0.28603,0.29353,-0.0055732,-0.035522
0.12452,-33.581,0.31099,-0.23079,0.29053,-0.0052133,-0.030523
0.11665,-33.581,0.30023,-0.25948,0.29191,-0.0055092,-0.033646
0.10628,-33.581,0.32576,-0.22715,0.29225,-0.0050589,-0.029206
0.13629,-33.581,0.29627,-0.24512,0.28225,-0.0058132,-0.034067
0.12301,-33.581,0.29598,-0.22779,0.29505,-0.0050476,-0.031328
0.11166,-33.581,0.29863,-0.26052,0.29628,-0.005165,-0.033368
0.10469,-33.581,0.29605,-0.29392,0.29923,-0.0052696,-0.034324
0.1442,-33.581,0.29694,-0.2179,0.2898,-0.0053732,-0.031297
0.11909,-33.581,0.3004,-0.23277,0.29618,-0.0052289,-0.03229
0.1066,-33.581,0.30981,-0.26435,0.29689,-0.0055127,-0.034309
0.11982,-33.581,0.31156,-0.24649,0.29237,-0.0056131,-0.033039
0.12344,-33.581,0.30528,-0.24002,0.29196,-0.005501,-0.033015
0.13699,-33.581,0.2905,-0.27543,0.28361,-0.0059834,-0.036248
0.10549,-33.581,0.30154,-0.27503,0.29392,-0.0058228,-0.035977
0.12343,-33.581,0.29705,-0.26994,0.29245,-0.0055302,-0.034042
0.11608,-33.581,0.31255,-0.24014,0.29312,-0.0053981,-0.031427
0.13281,-33.581,0.2936,-0.24296,0.2912,-0.0055859,-0.033843
0.085017,-33.581,0.31097,-0.31791,0.2963,-0.0061962,-0.038352
0.099095,-33.581,0.30115,-0.30596,0.29785,-0.0057649,-0.036636
0.12325,-33.581,0.28904,-0.25718,0.29828,-0.0057617,-0.035941
0.12282,-33.581,0.29391,-0.27543,0.29542,-0.0059872,-0.035871
0.11424,-33.581,0.31062,-0.25234,0.29877,-0.0059787,-0.03564
0.11285,-33.581,0.31182,-0.24948,0.29241,-0.0056887,-0.033517
0.12955,-33.581,0.29742,-0.24944,0.29734,-0.0060366,-0.035148
0.11458,-33.581,0.29877,-0.2675,0.29839,-0.0060167,-0.036314
0.1067,-33.581,0.31299,-0.25875,0.29719,-0.0058526,-0.035318
0.12062,-33.581,0.28648,-0.28581,0.29845,-0.0063927,-0.039489
0.11319,-33.581,0.29857,-0.27295,0.30179,-0.0061554,-0.037454
0.12415,-33.581,0.29654,-0.25574,0.29034,-0.006724,-0.038485
0.12021,-33.581,0.3071,-0.2649,0.28647,-0.0068921,-0.038557
0.10522,-33.581,0.30734,-0.27575,0.2986,-0.0061498,-0.036931
0.12563,-33.581,0.30527,-0.28512,0.28063,-0.0072067,-0.039878
0.061293,-33.581,0.31461,-0.27168,0.31957,-0.0074897,-0.039895
0.10658,-33.581,0.30928,-0.26965,0.29577,-0.0076576,-0.040445
0.094214,-33.581,0.30736,-0.30794,0.30414,-0.0064036,-0.039921
0.1357,-33.581,0.30828,-0.22247,0.29827,-0.0065884,-0.035537
0.12518,-33.581,0.30929,-0.24714,0.28962,-0.0072815,-0.039122
0.13373,-33.581,0.29139,-0.25298,0.29801,-0.0064678,-0.03672
0.11385,-33.581,0.31366,-0.2765,0.28864,-0.0073531,-0.040245
0.12064,-33.581,0.29768,-0.31051,0.29062,-0.0077917,-0.043523
0.11867,-33.581,0.30519,-0.25291,0.29734,-0.0065401,-0.037459
0.11976,-33.581,0.29933,-0.28223,0.29802,-0.0075511,-0.043117
0.11929,-33.581,0.28526,-0.30117,0.30225,-0.0070449,-0.041659
