0.2608,-15.316,0.25188,-0.00096777,0.24797,-0.0080301,-0.063953
0.16537,-15.316,0.29115,-0.0018364,0.27509,-0.013885,-0.10861
0.14668,-15.316,0.29711,-0.0020337,0.27676,-0.015389,-0.11698
0.14998,-15.316,0.29599,-0.0021823,0.2694,-0.016212,-0.11754
0.1618,-1.6357,0.2994,-0.0023053,0.27247,-0.017377,-0.12385
0.19687,-0.9082,0.29725,-0.0023654,0.26993,-0.0176,-0.11024
0.15628,-1.9975,0.30319,-0.0028029,0.27379,-0.021041,-0.14897
0.17591,-1.3591,0.30373,-0.0029123,0.2711,-0.02182,-0.14082
0.17284,-1.1202,0.30226,-0.0028454,0.27129,-0.020816,-0.13802
0.2014,-0.86989,0.30135,-0.0029324,0.27267,-0.021296,-0.13637
0.14908,-2.0016,0.30625,-0.0030031,0.2879,-0.022757,-0.16569
0.17685,-0.71679,0.30584,-0.0028018,0.27367,-0.020002,-0.12076
0.15438,-3.1012,0.29928,-0.0030541,0.27653,-0.023036,-0.16227
0.1642,-2.3211,0.3019,-0.0030557,0.29029,-0.023537,-0.1773
0.18995,-17.743,0.27905,-0.0025873,0.2792,-0.020609,-0.16583
0.17266,-0.90155,0.30033,-0.0037418,0.2809,-0.02412,-0.13927
0.13788,-1.593,0.3096,-0.0033384,0.27769,-0.024408,-0.16592
0.11411,-1.8293,0.31006,-0.00338,0.28647,-0.025255,-0.19596
0.19132,-0.9225,0.30825,-0.0034047,0.2866,-0.025889,-0.16063
0.1324,-2.6002,0.31421,-0.0037564,0.29827,-0.02964,-0.20942
0.17564,-1.5052,0.3117,-0.0039142,0.28866,-0.030192,-0.18365
0.16604,-1.2121,0.31172,-0.0038403,0.27579,-0.027903,-0.17836
0.2021,-0.79793,0.31381,-0.0040071,0.27436,-0.029606,-0.16079
0.13179,-4.757,0.31602,-0.0040896,0.28811,-0.030971,-0.21343
0.11041,-3.1535,0.31344,-0.0041112,0.28819,-0.031207,-0.23857
0.13052,-3.2206,0.31339,-0.0041576,0.30213,-0.032351,-0.24299
0.18709,-1.155,0.29599,-0.004018,0.27826,-0.02744,-0.16732
0.1385,-1.3885,0.31076,-0.0041305,0.2838,-0.030923,-0.22175
0.16252,-1.3037,0.30536,-0.004108,0.2816,-0.027876,-0.16225
0.15208,-1.5618,0.31133,-0.0042233,0.28219,-0.030647,-0.20084
0.13312,-1.736,0.31568,-0.0045498,0.28564,-0.034452,-0.23559
0.044661,-0.14123,0.4534,-0.0056761,0.34192,-0.033651,-0.14121
0.12791,-2.3623,0.31239,-0.0045465,0.28096,-0.033651,-0.22854
0.1506,-1.6139,0.31846,-0.0046923,0.28863,-0.034343,-0.21654
0.16684,-1.5144,0.31081,-0.0047655,0.28841,-0.03567,-0.23647
0.1154,-17.205,0.31328,-0.0043316,0.29572,-0.032216,-0.2376
0.11987,-2.6062,0.30733,-0.0043295,0.29661,-0.032533,-0.24089
0.14705,-1.3777,0.31508,-0.0043714,0.28662,-0.032426,-0.19707
0.13632,-1.8779,0.30424,-0.0043776,0.28297,-0.032074,-0.24115
0.17406,-1.3712,0.31,-0.0043483,0.28504,-0.031559,-0.19751
0.13064,-2.046,0.31804,-0.004621,0.28833,-0.034236,-0.23151
0.13217,-2.4284,0.31691,-0.0049828,0.28936,-0.037471,-0.26231
0.13292,-1.6736,0.31256,-0.0050422,0.29411,-0.037729,-0.26348
0.082125,-23.929,0.3222,-0.0049627,0.31106,-0.038318,-0.3211
0.12078,-23.929,0.31358,-0.0047232,0.30126,-0.03724,-0.28363
0.17973,-1.3553,0.31861,-0.0051021,0.29138,-0.038754,-0.22679
0.17394,-1.3771,0.31505,-0.0051179,0.2886,-0.038632,-0.22968
0.11005,-1.7594,0.32106,-0.0050927,0.29174,-0.037943,-0.26918
0.17677,-0.84185,0.32234,-0.0050964,0.29617,-0.038438,-0.22258
0.15622,-1.9066,0.31405,-0.0051154,0.29264,-0.03869,-0.26206
0.10104,-2.2452,0.32191,-0.0051881,0.30121,-0.039423,-0.30848
0.16212,-1.8118,0.3149,-0.0052986,0.2972,-0.040812,-0.27376
0.18093,-1.5162,0.31224,-0.0049668,0.27653,-0.037328,-0.20574
0.14403,-1.3757,0.31937,-0.0053327,0.29148,-0.039518,-0.26399
0.11396,-2.1774,0.31854,-0.0053774,0.29745,-0.04021,-0.29694
0.14673,-2.0685,0.31432,-0.0053342,0.29322,-0.039838,-0.26253
0.14231,-1.8324,0.32117,-0.0053142,0.28687,-0.03948,-0.24661
0.14353,-1.6433,0.32136,-0.0055421,0.30219,-0.042116,-0.28712
0.15722,-1.5339,0.32013,-0.0054882,0.29781,-0.042849,-0.27751
0.14808,-1.6797,0.31243,-0.0059119,0.29927,-0.042632,-0.28393
0.14256,-1.5383,0.31183,-0.0056442,0.29511,-0.040799,-0.26344
0.18355,-1.3406,0.31708,-0.0057692,0.29268,-0.043807,-0.26932
0.18857,-1.2011,0.30383,-0.0058003,0.28223,-0.038823,-0.2033
0.18135,-1.1215,0.31654,-0.0056973,0.29378,-0.043508,-0.28399
0.11825,-2.0598,0.32399,-0.0057721,0.29458,-0.042832,-0.29944
0.13516,-1.8469,0.32173,-0.005773,0.2951,-0.04264,-0.27715
0.15359,-1.6559,0.31716,-0.0058792,0.30046,-0.045116,-0.31747
0.15177,-2.4002,0.31949,-0.0059201,0.30117,-0.045569,-0.29846
0.13745,-1.4691,0.31303,-0.0057245,0.30123,-0.042758,-0.32729
0.10417,-3.5924,0.31739,-0.0057325,0.29704,-0.043461,-0.33511
